X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
5.377296122127849,-0.44067388476912733,0.03764654506799473,0.7357451164236186,0.15156622399997866,0.2490079535741745,-0.19096060819265395,0.6288916909783349,0.5138489306372639,0.13674706652587024,0.002231209333085861,0.04567400702768573,-0.14211942456024684,-0.008519490792299541,-0.05277604126644126,0.05114894021565525,-0.2587597857000986,0.37917492923737406,0.08259561317731011,8.503862341129042e-4,0.5687650730161649,-0.02533881578688113,0.19671609227546,0.042954612517802124,-0.05992876256319652,0.08897963400317917,-0.4692332538679224,-0.4149318331427021,0.5557537159160439,0.13570446124228397,0.07136750098993931,-0.6949940546180128,-0.21641618906872193,-0.04699945541036269,-0.49576901281164043,-0.4766321672488332,-0.07492619660963128,0.3371023780058722,0.23995067126359235,0.0015085928746641198,-0.10544667347493275,-0.03087008573521971,0.060154396990679045,-0.0335159952624428,0.05460386672216767,-0.6201359575392715,-0.12124010831563418,-3.0818839592636725e-4,-0.025348517275525926,-0.3130162588903788,-0.0032628408141676508,0.2518041695087622,-0.23555857131116448,-0.23174131575440757,0.03640554269528365,0.13465555129999365,0.22030884018592725,-0.34440752050790485,-0.17034254826622622,0.3227026222451596,-0.016302855550378824,0.30611932244771356,0.4431505107273302,0.012406739880428324,-0.08684428970653296,0.13628669190181936,0.14404880652351473,-0.024312067604566476,-0.43149012438495504,-0.29987515988199137,0.3668729945658066,-0.2473675657430138,-0.367184484987109,0.051950416123660324,-0.10979818976779364,-0.1735013043988443,-0.007632300073017268,-0.3229021267276704,0.27683073903028216,-0.010022211924402029,0.04903339627609114,-0.041395612989726896,0.6553191437231455,-0.08541934928984565,-0.33317894995925346,0.3857594030757888,-0.014644303255904151,-0.1558629099893458,-0.44276325569863334,0.06749790932234502,-0.04195976617592791,-0.04775855477080133,-0.01795374479184491,-0.0860538512146123,0.13944277440659603,0.059871365401646975,0.0841943588211684,-0.3775908072636187,-0.2562863831174519,-0.27187793721955056
-0.4406738847691271,9.38433574731847,-0.013990565008948047,-0.020319979553366303,-0.005340796477769818,-0.020747238540739187,-0.08787483117746821,-0.02906780019745035,-0.025154221235110366,-0.028239265506054424,-0.002273527439924432,-0.00791485080360358,-0.04310560514866035,-0.04716156713600862,-0.01911399535058771,-0.03156049319032526,-0.059556138277071534,-0.024028686474412315,-0.039002170746334164,-4.888551880216134e-4,-0.0317075588180322,-0.01254303279855618,-0.009015796659232344,-0.0019658780979642408,-0.022429044889356674,-0.023452735786870495,-0.10062249156121131,-0.12317650345748948,-0.030852727361762693,-0.06449898796673473,-0.002899456688891958,-0.15207483980922756,-0.09685630663392393,-0.010307967646575029,-0.14111222042813584,-0.13579667078814478,-0.024637355007231045,-0.018709058552499786,-0.023894549502443373,-4.5040941532378635e-5,-0.0905251171091261,-0.014168791611664702,-0.031508679662926274,-0.05578552968168236,-0.011629883633942616,-0.13027325009811222,-0.031680641270712934,-0.019187000227769133,-0.017150608142206526,-0.11100655290136552,-9.040234319327718e-4,-0.06292136292728145,-0.0842383111950092,-0.06012136654936672,-0.007967074285780027,-0.004903136366994571,-0.06544462586687386,-0.1164964369504993,-0.04711281902829301,-0.015315162072336278,-0.003865159053191413,-0.011309626325150679,-0.023302494563660542,-0.011552592380995826,-0.04829216320541884,-0.004822156228246217,-0.007594441771748777,-0.008390304296580253,-0.09572689630448057,-0.10932873464079783,-0.04593571921199436,-0.06712232630617344,-0.07933907318693097,-0.015337417507810319,-0.08251902141187138,-0.044698782327448935,-0.0020224576104835683,-0.11340848384871911,-0.021372832818134176,-0.010984156866682068,-0.011869176733485257,-0.05584525383683261,-0.021346174144807616,-0.05428770257324578,-0.1069313631352469,-0.04814211400701423,-0.01046667019839532,-0.0850652903840986,-0.10683291216603795,-0.011565262398404441,-0.06432719085862575,-0.08181930116595154,-0.007266777618180472,-0.021435015855664392,-0.018546820526040234,-0.013071706744545067,-0.03188576891594006,-0.08772379181222806,-0.08441830877565784,-0.09296393785333307
0.03764654506799477,-0.013990565008948054,4.185879267633653,0.023145877913462617,0.004766801969392959,0.007817534153504373,-0.0061151132319875404,0.01977084347489933,0.01615255301594429,0.00427366472193274,6.763523547791012e-5,0.0014291728230870575,-0.004525308673594225,-3.227984592238547e-4,-0.0016840640208167,0.0015742535891319017,-0.008217446770139558,0.0119128322248389,0.0025559400553877847,2.6214494185616633e-5,0.017874343796758622,-8.12442843806367e-4,0.006184369697084124,0.0013504123473921925,-0.0019131421640630317,0.0027749519701687165,-0.014892936985437125,-0.013208998559891121,0.017465590929357393,0.004198921752895128,0.0022440841345256484,-0.022061845401682805,-0.006927116554134161,-0.0014919751207570304,-0.015775374566588823,-0.015166591873243353,-0.0023879791080312356,0.010594073269609766,0.0075286733186986,4.745506906628341e-5,-0.0034252554641800628,-9.885072878400977e-4,0.0018579044999394224,-0.0011199317708928966,0.0017060892509485877,-0.019679288494811917,-0.00385459232424691,-3.1882177957680334e-5,-8.180739515086116e-4,-0.00998550667559135,-1.0379508873726776e-4,0.007856843507580775,-0.007515345379898022,-0.007367260892975319,0.0011372390620877151,0.004234773493596795,0.006862106973533347,-0.010980394936613522,-0.005418715316629048,0.010144533052497007,-5.178610435409158e-4,0.009626937759820346,0.01392832792408055,3.773480052070729e-4,-0.002790633081502897,0.004286233375242459,0.004527465979739591,-7.753096259437405e-4,-0.013698708823886867,-0.009569740777333587,0.011500110828972105,-0.00786743940591579,-0.011654716999167732,0.0016182440857693285,-0.0035530354249842374,-0.005515397541727517,-2.4268654497341924e-4,-0.01029959897762875,0.008692978973650022,-3.2830555556817413e-4,0.0015303928691638474,-0.0013681380046765461,0.02061199585554876,-0.0027526901094373064,-0.010615740143204483,0.01209231287557486,-4.7326179860010753e-4,-0.005006603536049335,-0.01406654795636653,0.0021122105008574664,-0.0013957074858276617,-0.001598535253105817,-5.737809408925858e-4,-0.0027346989296464608,0.004369758183176778,0.001870301649306228,0.0026145115750289306,-0.01199211405935742,-0.008168293371637504,-0.008669164658934508
0.7357451164236186,-0.020319979553366323,0.023145877913462617,1.3564375044421535,0.04437618677793555,0.08436749251430865,0.03465635283283215,0.1907420517237051,0.15719359815829273,0.06245855928672102,0.002754501157277055,0.01940896134246891,0.004449975396656635,0.0429419810419896,0.004626650216093799,0.043463816286755365,-0.010017258590424651,0.12122872674985702,0.05873419880226081,6.882864058125048e-4,0.17769332836730387,0.0054437290042691246,0.05959045361593016,0.013009398976625994,0.005947314784259294,0.04550211579692529,-0.025226660271374244,0.010431675658809265,0.17350437794835885,0.09690082004685865,0.021263510551150302,-0.03445347791547369,0.036660264977069854,-0.0023071550309916194,0.0066610780459562145,0.006529777686395424,0.004176292922575124,0.10523719677982975,0.08503419920655902,4.3392058240015856e-4,0.059345966775806835,0.005567230687696526,0.0457470820456065,0.044722561022807104,0.025278740803481945,-0.03593266231012833,-0.001078633613166805,0.018288363598154483,0.009852164087052048,0.025182355933125674,2.020389368804374e-5,0.12546620821766888,0.019621895372897418,-0.0024770029084385794,0.017057955802187483,0.039576485336106394,0.1197229104860405,0.022306038314967164,9.74967911921579e-4,0.09825786990063866,-5.230486303523121e-4,0.09012735710866972,0.13710643181129692,0.014273560766659317,0.02373425022521545,0.03992150880625518,0.0445862675219315,0.0017341967551350477,-0.02013596038037655,0.026980346513740334,0.13901406010220643,1.77204696247773e-4,-0.019166028798490227,0.02814067890185188,0.050554266631699325,-0.002154327780061923,-4.100146000190689e-5,0.024920846008146487,0.09217389643976573,0.007919151719309564,0.024064788929962895,0.04273851748558817,0.1901959891378874,0.029843063041839993,0.016057918460258103,0.1460188312997561,0.006226393550627928,0.04105878503450607,-0.01242420127121817,0.028557085555406227,0.050712345870402104,0.06595580576297974,0.0023057430451745727,-0.0017720118189901968,0.053878061385149,0.028023582697753065,0.05233564345027567,-0.013834888948433492,0.014424661413638126,0.01856660796274659
0.15156622399997866,-0.005340796477769818,0.00476680196939296,0.04437618677793555,1.3929312312529598,0.017692161703885274,0.006435940591501686,0.040186232703137696,0.033105556468699227,0.01296279982110105,5.609008036450788e-4,0.004037200537562397,4.928935702615357e-4,0.008621498561671517,7.818324207266533e-4,0.008895774770163433,-0.002750624750730344,0.025482702292812468,0.012059393587410228,1.4098670900440386e-4,0.03738857501809434,0.0010241467860123235,0.012555419847416635,0.002741042397078753,0.0010274420742474222,0.009413436531961783,-0.006409666953359561,9.235433104293857e-4,0.03650830019014723,0.019894223679765802,0.004483447407450804,-0.00890756787266453,0.006767205909447171,-5.977930108792093e-4,-6.484987529311855e-5,-3.701498493197217e-5,6.283449401661994e-4,0.022143758485617324,0.017800706604065353,9.164095367056431e-5,0.01164929512837328,0.0010333257202185173,0.009381011148445573,0.008909101527292443,0.005244307852599773,-0.008993087661929753,-5.60989067923834e-4,0.003681186087432617,0.0019116848960176575,0.004182370938886397,-5.18534761462428e-6,0.025974639356874402,0.0032825257349468457,-0.001155897260846638,0.003537580011305058,0.008349940691386667,0.024729003788199325,0.0035142496082426608,-2.8677958014986134e-4,0.020697750075107466,-1.5154036345450402e-4,0.01901377708901843,0.028860843988254732,0.002908929998656418,0.004532218309807505,0.00842403121142685,0.009385215893507192,2.8020545874577656e-4,-0.005277703091825049,0.0045816334113855176,0.029028598561677874,-6.658307555194403e-4,-0.004900059456046779,0.005812986936748697,0.009866891016436567,-9.257694993016292e-4,-2.989935486723204e-5,0.0041016849676242945,0.019342754701469105,0.0015659685340444014,0.004984101425521757,0.008487301362585272,0.04015123745007364,0.005766167895166775,0.0022881368562666245,0.030492453433598608,0.0012120518662129464,0.007824497937051844,-0.003757037109643622,0.005940914571841573,0.010091100184920805,0.013143674425674426,4.133083926160305e-4,-6.008048553122752e-4,0.011242902968887017,0.005811874515394591,0.010775683976804102,-0.0038562336807519094,0.0021773666211567008,0.002967063194787449
0.24900795357417452,-0.0207472385407392,0.007817534153504373,0.08436749251430865,0.017692161703885274,2.4528486170678603,0.0032808854044067276,0.07527690073086202,0.06188598686360529,0.02229296801198026,8.537321260505843e-4,0.007035839396255074,-0.0035843069798036573,0.011834500419214803,-4.912792583467137e-4,0.014014219608962505,-0.011642047505951894,0.04714413273017134,0.019396929532430447,2.2330310859195753e-4,0.0695446035514125,6.739682770480374e-4,0.02352577472397513,0.0051362946848867354,-3.6201944327771975e-4,0.015878293357329765,-0.023105408292041378,-0.011187691716431308,0.06791866928439097,0.031982240948882155,0.008434623495571867,-0.0334002892237696,0.002979642932134382,-0.002252284298592152,-0.01500573332883155,-0.014390981966822104,-0.0013728988481214823,0.04119587630569843,0.03218244786687419,1.7390213527595786e-4,0.013164715101396702,5.204372904065478e-4,0.014965637290272314,0.011485836722997887,0.008997335647873667,-0.03126818031655212,-0.004434137097845313,0.00515322909914513,0.0019183611429827248,-0.0035514640460029357,-1.0543172108436835e-4,0.04400218534288186,-0.0024831598138011987,-0.008592771754901536,0.006056337007085438,0.015760966257060877,0.04130779411137771,-0.005432817688122262,-0.005526790328953192,0.0387347876565068,-7.02977924468246e-4,0.03587428708354943,0.053806294307809754,0.004452733814291282,0.0037433531395332166,0.015913942382689738,0.017495425764556278,-3.3844727138668983e-4,-0.020382470689438433,-0.0025961990261544033,0.05174680956854494,-0.008375604179146838,-0.0179182824123822,0.009715025219187122,0.01053415734624952,-0.006517939197438623,-2.7154213440471034e-4,-0.003962026068056655,0.03545452371857337,0.001894606838175725,0.00846483892808577,0.010657251986405582,0.0760228707058829,0.00551671393638424,-0.0068145180168553586,0.05436790324102476,0.0012592219179752724,0.006284084536457081,-0.018589029057972047,0.010362164187417339,0.012889449703211524,0.016995932618439305,3.950119227865262e-5,-0.003431426290903759,0.01996208025482888,0.009951760158904352,0.017644750219709404,-0.016767484965200516,-0.004656615084296164,-0.004018202071987956
-0.190960608192654,-0.0878748311774682,-0.006115113231987538,0.03465635283283219,0.006435940591501679,0.0032808854044067506,6.667357464715762,0.022497293286635172,0.01752683221067842,-0.00845894309374853,-0.001242182406635591,-0.0019012059836236753,-0.035340947167964265,-0.029270923937130214,-0.015016181708038914,-0.015953873417398054,-0.05281740169631487,0.009603212633769271,-0.01847636599573403,-2.4340182046566776e-4,0.017045743497043304,-0.009259825611861438,0.007083739021554801,0.0015484975692857878,-0.017492637890145362,-0.008597035025914659,-0.09128584145324802,-0.10155230393834873,0.016734659197252505,-0.03061153994496454,0.0027961769301874805,-0.13705769374021062,-0.07283022655207542,-0.009283118993220823,-0.11764463133229562,-0.1131835635901486,-0.019796456618982716,0.010153884735659984,7.848482730444515e-4,6.900387727467724e-5,-0.06188002132391756,-0.01060367470965578,-0.015346629600112063,-0.036121744988772395,-0.003593196513117663,-0.11899286684767708,-0.027047220505369503,-0.011706582598854582,-0.012066939016068404,-0.08762446859661553,-7.592251964638373e-4,-0.022228797179449044,-0.06636825164749564,-0.05143449840799775,-0.0025255125608594086,0.005621487348889397,-0.02577910154282835,-0.09297510151959276,-0.039585952759851335,0.011300600507701685,-0.003396462819970768,0.01268028277484857,0.014135250350160297,-0.006243617025564715,-0.03496657581232598,0.005775085189822109,0.004582676516359122,-0.006664745445621202,-0.08589114197650446,-0.08576244296665592,-0.004526866793195278,-0.056697737650691395,-0.07179844050018144,-0.006021095574449764,-0.05728165086269313,-0.03831748005592383,-0.0017197906991663933,-0.0897194599385,0.004678436285321028,-0.007331176645024369,-0.004095049538315572,-0.03666183667103223,0.028889972425720153,-0.03852739275018967,-0.08643117640287767,-0.004663456032125233,-0.007311445774447033,-0.06177733304435578,-0.09337650987311256,-0.002729569232280069,-0.04186428377056267,-0.052889494710441506,-0.005573937733906363,-0.01855724645164193,-0.002382908544755959,-0.0041346861463667,-0.014039534547146213,-0.07757084323351494,-0.06780293767156316,-0.07400482342166781
0.6288916909783349,-0.02906780019745035,0.019770843474899335,0.1907420517237051,0.040186232703137696,0.075276900730862,0.02249729328663517,1.853453780015457,0.14168951225936105,0.05436120828288285,0.0022882400620279,0.016984071892705725,-4.898503158235095e-4,0.03442900332237526,0.0022195912666189677,0.03656460233898469,-0.015522517301339132,0.10878035116090139,0.049798210428987855,5.80192150495665e-4,0.15981985337439392,0.003667602330719105,0.05376821483135437,0.011738579735278656,0.0030804762924053876,0.03929729390743559,-0.03385022372692077,-0.0034976349477957316,0.15606365104822065,0.08214186748905136,0.019219698338090983,-0.04778645267509432,0.02338404000508109,-0.0032131938819305746,-0.008864632943259093,-0.008420861561823192,0.0012195862093615749,0.09465917275832877,0.07555502654618614,3.93712822541081e-4,0.04488983858902418,0.003608414285482893,0.038666960780056193,0.03514860813210775,0.0219802107469172,-0.046830198681387804,-0.0043541084000484126,0.014758196198340432,0.007226941297941547,0.01134086773815357,-7.742579826496685e-5,0.10854264205711804,0.009076355253202118,-0.008657866823750167,0.01481946049658905,0.03582485064129952,0.10300033857609601,0.008116514570255284,-0.004106600458483019,0.0886099761085775,-8.907105319122467e-4,0.08156851542664811,0.12343888251198178,0.011881711899958756,0.016669377618278584,0.03615030367685203,0.040139892560991076,7.018158730488484e-4,-0.028655368602487904,0.01317020243061853,0.12278779904438905,-0.006963644017539061,-0.026024727125390085,0.02421486792678151,0.037665910324532106,-0.006724118534479085,-2.523785043482085e-4,0.010845694618266382,0.08237956174999264,0.006106434728210138,0.020839961495185896,0.03332020320492223,0.17240185182485213,0.021642913358574135,0.0033940226663296044,0.1289864398371385,0.004606816815923848,0.028675312901802617,-0.022752332497425552,0.024997768617374946,0.03974251156997699,0.05188433996479196,0.0013459853832553722,-0.003903099753418817,0.047510279281664895,0.024347882238896792,0.04467758909387863,-0.022019033572454185,0.004284318916840302,0.007180822363621692
0.5138489306372638,-0.025154221235110366,0.01615255301594429,0.15719359815829273,0.033105556468699233,0.06188598686360528,0.017526832210678387,0.14168951225936102,1.8651795879697615,0.04453377130761525,0.0018617078259795966,0.013924451681711233,-9.154331406913413e-4,0.02785777250967384,0.001605362199674379,0.029805440053348897,-0.013518145958673419,0.0895001317402467,0.040639947168791296,4.7308203270353795e-4,0.13153602863930208,0.0028784351500214756,0.044272267340555525,0.009665470462605335,0.0022766109753224496,0.03215708410131754,-0.029132395982952728,-0.004347429771239124,0.12844587309241,0.06703340586858965,0.015829161048791434,-0.041245162415908476,0.018152237556941876,-0.0027743295043272057,-0.008989909950598337,-0.008560601588718743,7.144859891331167e-4,0.07790788045206705,0.06207822719710098,3.244283436277682e-4,0.03597774997493807,0.0028103052741428576,0.03154129755890316,0.028349461562036042,0.018004110587715543,-0.04019737978034231,-0.003969441279764931,0.011953601469962017,0.005761605933448105,0.008044267231337337,-7.462502735222225e-5,0.08884276515844994,0.006492587525003422,-0.007858907719333383,0.012137207014907878,0.029510951525595307,0.08423834324657441,0.0053178570758158974,-0.00394813900720741,0.07295524159813266,-7.810048077468711e-4,0.06719086101279849,0.10160759079136346,0.009669935186643906,0.013185939196839474,0.0297805339378633,0.03304058587862724,4.797770139634326e-4,-0.024786621034416072,0.009574056792016842,0.10080182855360505,-0.006543544541147487,-0.02242102688544796,0.019804588609940284,0.03011020070402803,-0.006079960012836916,-2.322891014015117e-4,0.0076070809100189755,0.06774095829183957,0.004909881149810127,0.01706013506597828,0.026839625815521254,0.1420438088560831,0.017219901059660297,0.0015334270313654588,0.10589189620347202,0.0036782636237516157,0.02265935557207294,-0.020046065829170432,0.020495506620802705,0.032039892372024925,0.04185409502924766,0.001024783307617104,-0.0034757014994602664,0.038994083641035064,0.019941241330671013,0.03649787442690226,-0.01921423140437169,0.0025352056392516018,0.004824590589500827
0.13674706652587024,-0.028239265506054424,0.00427366472193274,0.06245855928672102,0.012962799821101047,0.022292968011980267,-0.00845894309374853,0.05436120828288285,0.04453377130761525,3.5967078369507166,3.7348937994840647e-4,0.004431046747511993,-0.008150767421416044,0.0032212140515406815,-0.002768239660010854,0.006851069062342271,-0.016415419350650974,0.03331695433910148,0.010067657398920368,1.1091942242251384e-4,0.04961484755674065,-0.0010489598104967074,0.016997708754407623,0.0037113598417635404,-0.003083121301581608,0.00930088337824301,-0.03038147155907152,-0.024019563876998773,0.048469058253572186,0.016575972009804756,0.006135763383892185,-0.044745812405386734,-0.009813945734453888,-0.0030239858642389463,-0.029203519268908584,-0.028065316234131128,-0.004138027096455557,0.02939934196308908,0.021806823215805102,1.2834779931286208e-4,-0.0011755178032774915,-0.0013705063368676306,0.007590545965353805,0.0018743751406095485,0.0054777631856093734,-0.040377412670930035,-0.007377084071704031,0.001571320416172195,-6.663108614334231e-4,-0.01661484093474164,-1.9425389235626023e-4,0.026033718329147686,-0.012445066062241238,-0.014136839944466417,0.003669881342781852,0.01152967152192572,0.023642410540000672,-0.018750666211536753,-0.010148316577272994,0.027927575168564023,-0.0010248388750259373,0.026224560969398722,0.03854046329501829,0.0019861378575510187,-0.003153786565661281,0.011657653234501785,0.012529464919214738,-0.0013097545593964814,-0.027671567878328234,-0.015669107240349447,0.03412403935607064,-0.01484482919791422,-0.023724185885040293,0.005567153630151668,-0.002201204024931496,-0.010610108374527404,-4.6206324641860755e-4,-0.01723145299516228,0.024643002119385353,8.635423338677935e-5,0.0050375949418275815,0.001228543150570898,0.055901327670223794,-0.002537137325844468,-0.018619285007994726,0.03586754696760293,-3.3846489986733876e-4,-0.005793928891137379,-0.027678389687695933,0.006537344705791578,0.0018878291375029155,0.0028646120565737616,-8.78102534608944e-4,-0.005323599071149218,0.01306051379751423,0.006032813380045787,0.009607463799005766,-0.02388588618400193,-0.014142061329811325,-0.014718634943614382
